"module name","license","repository"
"feathers-hooks-common@8.1.2","MIT","https://github.com/feathersjs-ecosystem/feathers-hooks-common"
"feathers-oas@0.0.2","MIT","https://github.com/jamesvillarrubia/feathers-oas"
"feathers-rpc@1.0.5","MIT","https://github.com/jamesvillarrubia/feathers-rpc"
"feathers-utils@3.1.3","MIT","https://github.com/fratzinger/feathers-utils"
"fecha@4.2.3","MIT","git+https://taylorhakes@github.com/taylorhakes/fecha"
"fetch-blob@3.2.0","MIT","https://github.com/node-fetch/fetch-blob"
"figures@2.0.0","MIT","https://github.com/sindresorhus/figures"
"file-type@3.9.0","MIT","https://github.com/sindresorhus/file-type"
"fill-range@7.0.1","MIT","https://github.com/jonschlinkert/fill-range"
"finalhandler@1.2.0","MIT","https://github.com/pillarjs/finalhandler"
"find-up@2.1.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@5.0.0","MIT","https://github.com/sindresorhus/find-up"
"find-yarn-workspace-root@2.0.0","Apache-2.0","https://github.com/square/find-yarn-workspace-root"
"fix-esm@1.0.1","WTFPL OR CC0-1.0","https://git.cryto.net/joepie91/fix-esm"
"flat@5.0.2","BSD-3-Clause","https://github.com/hughsk/flat"
"flat@6.0.1","BSD-3-Clause","https://github.com/hughsk/flat"
"flatstr@1.0.12","MIT","https://github.com/davidmarkclements/flatstr"
"fmtconv@1.1.0","Apache-2.0","https://github.com/WindomZ/fmtconv"
"fn.name@1.1.0","MIT","https://github.com/3rd-Eden/fn.name"
"fnv-plus@1.3.1","MIT","https://github.com/tjwebb/fnv-plus"
"follow-redirects@1.15.6","MIT","https://github.com/follow-redirects/follow-redirects"
"for-each@0.3.3","MIT","https://github.com/Raynos/for-each"
"foreach@2.0.6","MIT","https://github.com/manuelstofer/foreach"
"form-data-encoder@1.7.2","MIT","https://github.com/octet-stream/form-data-encoder"
"form-data@2.5.1","MIT","https://github.com/form-data/form-data"
"form-data@4.0.0","MIT","https://github.com/form-data/form-data"
"format-util@1.0.5","MIT","https://github.com/tmpfs/format-util"
"formdata-node@4.4.1","MIT","https://github.com/octet-stream/form-data"
"formdata-polyfill@4.0.10","MIT","git+https://jimmywarting@github.com/jimmywarting/FormData"
"formidable@2.1.2","MIT","https://github.com/node-formidable/formidable"
"forwarded@0.2.0","MIT","https://github.com/jshttp/forwarded"
"fp-ts@2.16.5","MIT","https://github.com/gcanti/fp-ts"
"fresh@0.5.2","MIT","https://github.com/jshttp/fresh"
"from2@2.3.0","MIT","https://github.com/hughsk/from2"
"fs-blob-store@6.0.0","MIT","https://github.com/mafintosh/fs-blob-store"
"fs-extra@9.1.0","MIT","https://github.com/jprichardson/node-fs-extra"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath"
"fsevents@2.3.3","MIT","https://github.com/fsevents/fsevents"
"function-bind@1.1.2","MIT","https://github.com/Raynos/function-bind"
"function.prototype.name@1.1.6","MIT","https://github.com/es-shims/Function.prototype.name"
"functions-have-names@1.2.3","MIT","https://github.com/inspect-js/functions-have-names"
"gaxios@6.5.0","Apache-2.0","https://github.com/googleapis/gaxios"
"gcp-metadata@6.1.0","Apache-2.0","https://github.com/googleapis/gcp-metadata"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file"
"get-func-name@2.0.2","MIT","https://github.com/chaijs/get-func-name"
"get-intrinsic@1.2.4","MIT","https://github.com/ljharb/get-intrinsic"
"get-package-type@0.1.0","MIT","https://github.com/cfware/get-package-type"
"get-source@2.0.12","Unlicense","https://github.com/xpl/get-source"
"get-symbol-description@1.0.2","MIT","https://github.com/inspect-js/get-symbol-description"
"get-tsconfig@4.7.3","MIT","https://github.com/privatenumber/get-tsconfig"
"getopts@2.3.0","MIT","https://github.com/jorgebucaran/getopts"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob@7.2.3","ISC","https://github.com/isaacs/node-glob"
"glob@8.1.0","ISC","https://github.com/isaacs/node-glob"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"globalthis@1.0.3","MIT","https://github.com/ljharb/System.global"
"google-auth-library@9.8.0","Apache-2.0","https://github.com/googleapis/google-auth-library-nodejs"
"google-gax@4.3.2","Apache-2.0","https://github.com/googleapis/gax-nodejs"
"gopd@1.0.1","MIT","https://github.com/ljharb/gopd"
"graceful-fs@4.2.11","ISC","https://github.com/isaacs/node-graceful-fs"
"grant@5.4.22","MIT","https://github.com/simov/grant"
"graphql@16.8.1","MIT","https://github.com/graphql/graphql-js"
"gtoken@7.1.0","MIT","https://github.com/google/node-gtoken"
"handler-agent@0.2.0","MIT","https://github.com/qix-/handler-agent"
"has-bigints@1.0.2","MIT","https://github.com/ljharb/has-bigints"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-property-descriptors@1.0.2","MIT","https://github.com/inspect-js/has-property-descriptors"
"has-proto@1.0.3","MIT","https://github.com/inspect-js/has-proto"
"has-symbols@1.0.3","MIT","https://github.com/inspect-js/has-symbols"
"has-tostringtag@1.0.2","MIT","https://github.com/inspect-js/has-tostringtag"
"hash.js@1.1.7","MIT","https://github.com/indutny/hash.js"
"hasown@2.0.2","MIT","https://github.com/inspect-js/hasOwn"
"he@1.2.0","MIT","https://github.com/mathiasbynens/he"
"hexoid@1.0.0","MIT","https://github.com/lukeed/hexoid"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg"
"http-assert@1.5.0","MIT","https://github.com/jshttp/http-assert"
"http-errors@1.6.3","MIT","https://github.com/jshttp/http-errors"
"http-errors@1.8.1","MIT","https://github.com/jshttp/http-errors"
"http-errors@2.0.0","MIT","https://github.com/jshttp/http-errors"
"http-proxy-agent@5.0.0","MIT","https://github.com/TooTallNate/node-http-proxy-agent"
"http-reasons@0.1.0","Apache-2.0","https://github.com/postmanlabs/http-reasons"
"https-proxy-agent@5.0.1","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"https-proxy-agent@7.0.4","MIT","https://github.com/TooTallNate/proxy-agents"
"humanize-ms@1.2.1","MIT","https://github.com/node-modules/humanize-ms"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.6.3","MIT","https://github.com/ashtuchkin/iconv-lite"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754"
"ignore-by-default@1.0.1","ISC","https://github.com/novemberborn/ignore-by-default"
"import-fresh@3.3.0","MIT","https://github.com/sindresorhus/import-fresh"
"inflation@2.1.0","MIT","https://github.com/stream-utils/inflation"
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"inquirer@9.2.19","MIT","https://github.com/SBoudrias/Inquirer.js"
"internal-slot@1.0.7","MIT","https://github.com/ljharb/internal-slot"
"interpret@2.2.0","MIT","https://github.com/gulpjs/interpret"
"invert-kv@1.0.0","MIT","https://github.com/sindresorhus/invert-kv"
"io-ts@2.2.21","MIT","https://github.com/gcanti/io-ts"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js"
"is-any-array@2.0.1","MIT","https://github.com/cheminfo-js/is-any-array"
"is-array-buffer@3.0.4","MIT","https://github.com/inspect-js/is-array-buffer"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-arrayish@0.3.2","MIT","https://github.com/qix-/node-is-arrayish"
"is-bigint@1.0.4","MIT","https://github.com/inspect-js/is-bigint"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-boolean-object@1.1.2","MIT","https://github.com/inspect-js/is-boolean-object"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer"
"is-callable@1.2.7","MIT","https://github.com/inspect-js/is-callable"
"is-class-hotfix@0.0.6","MIT","https://github.com/miguelmota/is-class"
"is-core-module@2.13.1","MIT","https://github.com/inspect-js/is-core-module"
"is-data-view@1.0.1","MIT","https://github.com/inspect-js/is-data-view"
"is-date-object@1.0.5","MIT","https://github.com/inspect-js/is-date-object"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-generator-function@1.0.10","MIT","https://github.com/inspect-js/is-generator-function"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-interactive@1.0.0","MIT","https://github.com/sindresorhus/is-interactive"
"is-negative-zero@2.0.3","MIT","https://github.com/inspect-js/is-negative-zero"
"is-number-object@1.0.7","MIT","https://github.com/inspect-js/is-number-object"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-obj@2.0.0","MIT","https://github.com/sindresorhus/is-obj"
"is-plain-obj@2.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-regex@1.1.4","MIT","https://github.com/inspect-js/is-regex"
"is-shared-array-buffer@1.0.3","MIT","https://github.com/inspect-js/is-shared-array-buffer"
"is-stream@2.0.1","MIT","https://github.com/sindresorhus/is-stream"
"is-string@1.0.7","MIT","https://github.com/ljharb/is-string"
"is-symbol@1.0.4","MIT","https://github.com/inspect-js/is-symbol"
"is-type-of@1.4.0","MIT","https://github.com/node-modules/is-type-of"
"is-typed-array@1.1.13","MIT","https://github.com/inspect-js/is-typed-array"
"is-unicode-supported@0.1.0","MIT","https://github.com/sindresorhus/is-unicode-supported"
"is-weakref@1.0.2","MIT","https://github.com/inspect-js/is-weakref"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isarray@2.0.5","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isomorphic-fetch@3.0.0","MIT","https://github.com/matthew-andrews/isomorphic-fetch"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"js-tiktoken@1.0.11","MIT","https://github.com/dqbd/tiktoken"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.14.1","MIT","https://github.com/nodeca/js-yaml"
"js-yaml@4.1.0","MIT","https://github.com/nodeca/js-yaml"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-bigint@1.0.0","MIT","https://github.com/sidorares/json-bigint"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-pointer@0.6.2","MIT","https://github.com/manuelstofer/json-pointer"
"json-promise@1.1.8","MIT","https://github.com/kirk7880/json-promise"
"json-schema-compare@0.2.2","MIT","https://github.com/mokkabonna/json-schema-compare"
"json-schema-faker@0.5.3","MIT","https://github.com/json-schema-faker/json-schema-faker"
"json-schema-ref-parser@6.1.0","MIT","https://github.com/APIDevTools/json-schema-ref-parser"
"json-schema-to-ts@3.0.1","MIT","https://github.com/ThomasAribart/json-schema-to-ts"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-stable-stringify@1.1.1","MIT","https://github.com/ljharb/json-stable-stringify"
"json5@2.2.3","MIT","https://github.com/json5/json5"
"jsonc-parser@2.2.1","MIT","https://github.com/microsoft/node-jsonc-parser"
"jsonfile@2.4.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonify@0.0.1","Public Domain","https://github.com/ljharb/jsonify"
"jsonpath-plus@7.2.0","MIT","https://github.com/s3u/JSONPath"
"jsonpointer@5.0.1","MIT","https://github.com/janl/node-jsonpointer"
"jsonwebtoken@9.0.2","MIT","https://github.com/auth0/node-jsonwebtoken"
"jwa@1.4.1","MIT","https://github.com/brianloveswords/node-jwa"
"jwa@2.0.0","MIT","https://github.com/brianloveswords/node-jwa"
"jwk-to-pem@2.0.5","Apache-2.0","https://github.com/Brightspace/node-jwk-to-pem"
"jws@3.2.2","MIT","https://github.com/brianloveswords/node-jws"
"jws@4.0.0","MIT","https://github.com/brianloveswords/node-jws"
"keygrip@1.1.0","MIT","https://github.com/crypto-utils/keygrip"
"klaw-sync@6.0.0","MIT","https://github.com/manidlou/node-klaw-sync"
"knex@3.1.0","MIT","https://github.com/knex/knex"
"koa-body@6.0.1","MIT","https://github.com/koajs/koa-body"
"koa-compose@4.1.0","MIT","https://github.com/koajs/compose"
"koa-convert@2.0.0","MIT","https://github.com/gyson/koa-convert"
"koa-mount@4.0.0","MIT","https://github.com/koajs/mount"
"koa-qs@3.0.0","MIT","https://github.com/koajs/qs"
"koa-send@5.0.1","MIT","https://github.com/koajs/send"
"koa-session@6.4.0","MIT","https://github.com/koajs/session"
"koa-static@5.0.0","MIT","https://github.com/koajs/static"
"koa@2.15.3","MIT","https://github.com/koajs/koa"
"kuler@2.0.0","MIT","https://github.com/3rd-Eden/kuler"
"langchain@0.1.33","MIT","https://github.com/langchain-ai/langchainjs"
"langchainhub@0.0.8","MIT",""
"langsmith@0.1.14","MIT","https://github.com/langchain-ai/langsmith-sdk"
"lcid@1.0.0","MIT","https://github.com/sindresorhus/lcid"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns"
"liquid-json@0.3.1","Apache-2.0","https://github.com/postmanlabs/liquid-json"
"load-json-file@4.0.0","MIT","https://github.com/sindresorhus/load-json-file"
"locate-path@2.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash.camelcase@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.includes@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.isboolean@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.isinteger@4.0.4","MIT","https://github.com/lodash/lodash"
"lodash.isnumber@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash"
"lodash.isstring@4.0.1","MIT","https://github.com/lodash/lodash"
"lodash.mapvalues@4.6.0","MIT","https://github.com/lodash/lodash"
"lodash.once@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols"
"logform@2.6.0","MIT","https://github.com/winstonjs/logform"
"long-timeout@0.1.1","MIT","https://github.com/tellnes/long-timeout"
"long@5.2.3","Apache-2.0","https://github.com/dcodeIO/long.js"
"loupe@3.1.0","MIT","https://github.com/chaijs/loupe"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@6.0.0","ISC","https://github.com/isaacs/node-lru-cache"
"md5@2.3.0","BSD-3-Clause","https://github.com/pvorb/node-md5"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"merge-descriptors@1.0.3","MIT","https://github.com/sindresorhus/merge-descriptors"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micri@4.5.1","MIT","https://github.com/turist-cloud/micri"
"micromatch@4.0.5","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db"
"mime-format@2.0.1","Apache-2.0","https://github.com/postmanlabs/mime-format"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mime@3.0.0","MIT","https://github.com/broofa/mime"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimatch@5.0.1","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.6","MIT","https://github.com/substack/minimist"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"mkdirp-classic@0.5.3","MIT","https://github.com/mafintosh/mkdirp-classic"
"mkdirp@0.5.6","MIT","https://github.com/substack/node-mkdirp"
"ml-array-mean@1.1.6","MIT","https://github.com/mljs/array"
"ml-array-sum@1.1.6","MIT","https://github.com/mljs/array"
"ml-distance-euclidean@2.0.0","MIT","https://github.com/mljs/distance-euclidean"
"ml-distance@4.0.1","MIT","https://github.com/mljs/distance"
"ml-tree-similarity@1.0.0","MIT","https://github.com/mljs/tree-similarity"
"mocha@10.4.0","MIT","https://github.com/mochajs/mocha"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"multer@1.4.5-lts.1","MIT","https://github.com/expressjs/multer"
"mustache@4.2.0","MIT","https://github.com/janl/mustache.js"
"mute-stream@1.0.0","ISC","https://github.com/npm/mute-stream"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator"
"node-abort-controller@3.1.1","MIT","https://github.com/southpolesteve/node-abort-controller"
"node-domexception@1.0.0","MIT","https://github.com/jimmywarting/node-domexception"
"node-fetch@2.7.0","MIT","https://github.com/bitinn/node-fetch"
"node-fetch@3.3.2","MIT","https://github.com/node-fetch/node-fetch"
"node-releases@2.0.14","MIT","https://github.com/chicoxyzzy/node-releases"
"nodemon@3.1.0","MIT","https://github.com/remy/nodemon"
"nopt@1.0.10","MIT","https://github.com/isaacs/nopt"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"npm-add-script@1.1.0","MIT","https://github.com/coleww/npm-add-script"
"num-sort@2.1.0","MIT","https://github.com/sindresorhus/num-sort"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"oauth-sign@0.9.0","Apache-2.0","https://github.com/mikeal/oauth-sign"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-hash@3.0.0","MIT","https://github.com/puleos/object-hash"
"object-inspect@1.13.1","MIT","https://github.com/inspect-js/object-inspect"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object.assign@4.1.5","MIT","https://github.com/ljharb/object.assign"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"one-time@1.0.0","MIT","https://github.com/3rd-Eden/one-time"
"onetime@5.1.2","MIT","https://github.com/sindresorhus/onetime"
"only@0.0.2","MIT*","https://github.com/visionmedia/node-only"
"ono@4.0.11","MIT","https://github.com/JS-DevTools/ono"
"open@7.4.2","MIT","https://github.com/sindresorhus/open"
"openai@4.37.0","Apache-2.0","https://github.com/openai/openai-node"
"openapi-types@12.1.3","MIT","https://github.com/kogosoftwarellc/open-api/tree/master/packages/openapi-types"
"openapi3-ts@2.0.2","MIT","https://github.com/metadevpro/openapi3-ts"
"ora@5.4.1","MIT","https://github.com/sindresorhus/ora"
"os-locale@1.4.0","MIT","https://github.com/sindresorhus/os-locale"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally"
"p-limit@1.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@2.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@7.0.2","MIT","https://github.com/sindresorhus/p-map"
"p-queue@6.6.2","MIT","https://github.com/sindresorhus/p-queue"
"p-retry@4.6.2","MIT","https://github.com/sindresorhus/p-retry"
"p-timeout@3.2.0","MIT","https://github.com/sindresorhus/p-timeout"
"p-try@1.0.0","MIT","https://github.com/sindresorhus/p-try"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-json@4.0.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-json@5.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-multipart-data@1.5.0","MIT","https://github.com/nachomazzara/parse-multipart-data"
"parse-prefer-header@1.0.0","MIT","https://github.com/ppaskaris/node-parse-prefer-header"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"patch-package@8.0.0","MIT","https://github.com/ds300/patch-package"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type"
"pathval@2.0.0","MIT","https://github.com/chaijs/pathval"
"pg-cloudflare@1.1.1","MIT","https://github.com/brianc/node-postgres"
"pg-connection-string@2.6.2","MIT","https://github.com/brianc/node-postgres"
"pg-connection-string@2.6.4","MIT","https://github.com/brianc/node-postgres"
"pg-int8@1.0.1","ISC","https://github.com/charmander/pg-int8"
"pg-pool@3.6.2","MIT","https://github.com/brianc/node-postgres"
"pg-protocol@1.6.1","MIT","https://github.com/brianc/node-postgres"
"pg-types@2.2.0","MIT","https://github.com/brianc/node-pg-types"
"pg@8.11.5","MIT","https://github.com/brianc/node-postgres"
"pgpass@1.0.5","MIT","https://github.com/hoegaarden/pgpass"
"pgvector@0.1.8","MIT","https://github.com/pgvector/pgvector-node"
"picocolors@1.0.0","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch"
"pify@3.0.0","MIT","https://github.com/sindresorhus/pify"
"pino-std-serializers@3.2.0","MIT","https://github.com/pinojs/pino-std-serializers"
"pino@6.14.0","MIT","https://github.com/pinojs/pino"
"pkg-conf@2.1.0","MIT","https://github.com/sindresorhus/pkg-conf"
"pluralize@8.0.0","MIT","https://github.com/blakeembrey/pluralize"
"possible-typed-array-names@1.0.0","MIT","https://github.com/ljharb/possible-typed-array-names"
"postgres-array@2.0.0","MIT","https://github.com/bendrucker/postgres-array"
"postgres-bytea@1.0.0","MIT","https://github.com/bendrucker/postgres-bytea"
"postgres-date@1.0.7","MIT","https://github.com/bendrucker/postgres-date"
"postgres-interval@1.2.0","MIT","https://github.com/bendrucker/postgres-interval"
"postman-collection@4.4.0","Apache-2.0","https://github.com/postmanlabs/postman-collection"
"postman-url-encoder@3.0.5","Apache-2.0","https://github.com/postmanlabs/postman-url-encoder"
"prettier@3.2.5","MIT","https://github.com/prettier/prettier"
"pretty-data@0.40.0","MIT","https://github.com/vkiryukhin/pretty-data"
"printable-characters@1.0.42","Unlicense","https://github.com/xpl/printable-characters"
"prism@1.0.0","ISC",""
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process-warning@1.0.0","MIT","https://github.com/fastify/processs-warning"
"proto3-json-serializer@2.0.1","Apache-2.0","https://github.com/googleapis/proto3-json-serializer-nodejs"
"protobufjs@7.2.6","BSD-3-Clause","https://github.com/protobufjs/protobuf.js"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr"
"proxy-from-env@1.1.0","MIT","https://github.com/Rob--W/proxy-from-env"
"pstree.remy@1.1.8","MIT","https://github.com/remy/pstree"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump"
"pumpify@2.0.1","MIT","https://github.com/mafintosh/pumpify"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"qs@6.11.0","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.12.1","BSD-3-Clause","https://github.com/ljharb/qs"
"quick-format-unescaped@4.0.4","MIT","https://github.com/davidmarkclements/quick-format"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.5.2","MIT","https://github.com/stream-utils/raw-body"
"readable-stream@2.3.8","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.2","MIT","https://github.com/nodejs/readable-stream"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"rechoir@0.8.0","MIT","https://github.com/gulpjs/rechoir"
"regenerator-runtime@0.14.1","MIT","https://github.com/facebook/regenerator/tree/main/packages/runtime"
"regexp.prototype.flags@1.5.2","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"request-compose@2.1.6","Apache-2.0","https://github.com/simov/request-compose"
"request-oauth@1.0.1","Apache-2.0","https://github.com/simov/request-oauth"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-path@1.4.0","MIT","https://github.com/pillarjs/resolve-path"
"resolve-pkg-maps@1.0.0","MIT","https://github.com/privatenumber/resolve-pkg-maps"
"resolve@1.22.8","MIT","https://github.com/browserify/resolve"
"restore-cursor@3.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"retry-request@7.0.2","MIT","https://github.com/stephenplusplus/retry-request"
"retry@0.13.1","MIT","https://github.com/tim-kos/node-retry"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"run-async@3.0.0","MIT","https://github.com/SBoudrias/run-async"
"rxjs@7.8.1","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-array-concat@1.1.2","MIT","https://github.com/ljharb/safe-array-concat"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex-test@1.0.3","MIT","https://github.com/ljharb/safe-regex-test"
"safe-stable-stringify@1.1.1","MIT","https://github.com/BridgeAR/safe-stable-stringify"
"safe-stable-stringify@2.4.3","MIT","https://github.com/BridgeAR/safe-stable-stringify"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"semver@6.3.1","ISC","https://github.com/npm/node-semver"
"semver@7.5.4","ISC","https://github.com/npm/node-semver"
"semver@7.6.0","ISC","https://github.com/npm/node-semver"
"send@0.18.0","MIT","https://github.com/pillarjs/send"
"serialize-javascript@6.0.0","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-static@1.15.0","MIT","https://github.com/expressjs/serve-static"
"ses@1.4.1","Apache-2.0","https://github.com/endojs/endo"
"set-function-length@1.2.2","MIT","https://github.com/ljharb/set-function-length"
"set-function-name@2.0.2","MIT","https://github.com/ljharb/set-function-name"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shell-quote@1.8.1","MIT","https://github.com/ljharb/shell-quote"
"side-channel@1.0.6","MIT","https://github.com/ljharb/side-channel"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit"
"signale@1.4.0","MIT","https://github.com/klaussinani/signale"
